timestamp,temperature,pressure,humidity,altitude,uv
0, 26.33, 99005, 49, 194.94, 0.00
210, 26.32, 99003, 49, 195.11, 0.00
220, 26.32, 99003, 49, 195.11, 0.00
229, 26.32, 99003, 49, 195.11, 0.00
237, 26.32, 99003, 49, 195.11, 0.00
246, 26.32, 99003, 49, 195.11, 0.00
254, 26.32, 99003, 49, 195.11, 0.00
263, 26.32, 99003, 49, 195.11, 0.00
271, 26.32, 99003, 49, 195.11, 0.00
279, 26.32, 99003, 49, 195.11, 0.00
288, 26.32, 99003, 49, 195.28, 0.00
297, 26.31, 99001, 49, 195.28, 0.00
305, 26.31, 99001, 49, 195.28, 0.00
318, 26.31, 99001, 49, 195.28, 0.00
327, 26.31, 99001, 49, 195.28, 0.00
335, 26.31, 99001, 49, 195.28, 0.00
344, 26.31, 99001, 49, 195.28, 0.00
352, 26.31, 99001, 49, 195.28, 0.00
360, 26.31, 99001, 49, 195.28, 0.00
369, 26.31, 99001, 49, 195.28, 0.00
378, 26.31, 99001, 49, 195.28, 0.00
386, 26.31, 99001, 49, 195.28, 0.00
394, 26.30, 99001, 49, 195.28, 0.00
402, 26.30, 99001, 49, 195.28, 0.00
412, 26.30, 99001, 49, 195.28, 0.00
420, 26.30, 99001, 49, 195.28, 0.00
428, 26.30, 99001, 49, 195.28, 0.00
442, 26.30, 99001, 49, 195.28, 0.00
450, 26.30, 99001, 49, 195.28, 0.00
460, 26.30, 99001, 49, 195.28, 0.00
468, 26.30, 99001, 49, 195.28, 0.00
476, 26.30, 99001, 49, 195.28, 0.00
484, 26.30, 99000, 49, 195.36, 0.00
493, 26.30, 99000, 49, 195.36, 0.00
502, 26.30, 99000, 49, 195.36, 0.00
510, 26.30, 99000, 49, 195.36, 0.00
518, 26.30, 99000, 49, 195.36, 0.00
527, 26.30, 99000, 49, 195.36, 0.00
535, 26.30, 99000, 49, 195.36, 0.00
544, 26.30, 99000, 49, 195.36, 0.00
552, 26.30, 99000, 49, 195.36, 0.00
564, 26.30, 99000, 49, 195.36, 0.00
573, 26.30, 99000, 49, 195.36, 0.00
582, 26.30, 98996, 49, 195.70, 0.00
590, 26.30, 98996, 49, 195.70, 0.00
598, 26.30, 98996, 49, 195.70, 0.00
607, 26.30, 98996, 49, 195.70, 0.00
615, 26.30, 98996, 49, 195.70, 0.00
624, 26.30, 98996, 49, 195.70, 0.00
632, 26.30, 98996, 49, 195.70, 0.00
641, 26.30, 98996, 49, 195.70, 0.00
649, 26.30, 98996, 49, 195.70, 0.00
657, 26.30, 98996, 49, 195.70, 0.00
665, 26.30, 98996, 49, 195.70, 0.00
680, 26.30, 99000, 49, 195.36, 0.00
688, 26.30, 99000, 49, 195.36, 0.00
697, 26.30, 99000, 49, 195.36, 0.00
705, 26.30, 99000, 49, 195.36, 0.00
714, 26.30, 99000, 49, 195.36, 0.00
722, 26.30, 99000, 49, 195.36, 0.00
731, 26.30, 99000, 49, 195.36, 0.00
739, 26.30, 99000, 49, 195.36, 0.00
747, 26.30, 99000, 49, 195.36, 0.00
756, 26.30, 99000, 49, 195.36, 0.00
765, 26.30, 99000, 49, 195.36, 0.00
773, 26.30, 99000, 49, 195.45, 0.00
781, 26.30, 98999, 49, 195.45, 0.00
789, 26.30, 98999, 49, 195.45, 0.00
803, 26.30, 98999, 49, 195.45, 0.00
811, 26.30, 98999, 49, 195.45, 0.00
819, 26.30, 98999, 49, 195.45, 0.00
827, 26.30, 98999, 49, 195.45, 0.00
837, 26.30, 98999, 49, 195.45, 0.00
845, 26.30, 98999, 49, 195.45, 0.00
853, 26.30, 98999, 49, 195.45, 0.00
861, 26.30, 98999, 49, 195.45, 0.00
870, 26.30, 98999, 49, 195.19, 0.00
878, 26.31, 99002, 49, 195.19, 0.00
887, 26.31, 99002, 49, 195.19, 0.00
895, 26.31, 99002, 49, 195.19, 0.00
904, 26.31, 99002, 49, 195.19, 0.00
912, 26.31, 99002, 49, 195.19, 0.00
927, 26.31, 99002, 49, 195.19, 0.00
935, 26.31, 99002, 49, 195.19, 0.00
943, 26.31, 99002, 49, 195.19, 0.00
952, 26.31, 99002, 49, 195.19, 0.00
960, 26.31, 99002, 49, 195.19, 0.00
969, 26.31, 98998, 49, 195.53, 0.00
977, 26.31, 98998, 49, 195.53, 0.00
986, 26.31, 98998, 49, 195.53, 0.00
994, 26.31, 98998, 49, 195.53, 0.00
1002, 26.31, 98998, 49, 195.53, 0.00
1011, 26.31, 98998, 49, 195.53, 0.00
1020, 26.31, 98998, 49, 195.53, 0.00
1028, 26.31, 98998, 49, 195.53, 0.00
1036, 26.31, 98998, 49, 195.53, 0.00
1048, 26.31, 98998, 49, 195.53, 0.00
1058, 26.31, 98998, 49, 195.53, 0.00
1066, 26.31, 99002, 49, 195.19, 0.00
1074, 26.31, 99002, 49, 195.19, 0.00
1083, 26.31, 99002, 49, 195.19, 0.00
1091, 26.31, 99002, 49, 195.19, 0.00
1100, 26.31, 99002, 49, 195.19, 0.00
1108, 26.31, 99002, 49, 195.19, 0.00
1117, 26.31, 99002, 49, 195.19, 0.00
1125, 26.31, 99002, 49, 195.19, 0.00
1133, 26.31, 99002, 49, 195.19, 0.00
1143, 26.31, 99002, 49, 195.19, 0.00
1151, 26.31, 99002, 49, 195.19, 0.00
1181, 26.32, 99005, 49, 194.94, 0.00
1190, 26.32, 99005, 49, 194.94, 0.00
1198, 26.32, 99005, 49, 194.94, 0.00
1206, 26.32, 99005, 49, 194.94, 0.00
1214, 26.32, 99005, 49, 194.94, 0.00
1224, 26.32, 99005, 49, 194.94, 0.00
1232, 26.32, 99005, 49, 194.94, 0.00
1240, 26.32, 99005, 49, 194.94, 0.00
1249, 26.32, 99005, 49, 194.94, 0.00
1257, 26.32, 99005, 49, 194.94, 0.00
1266, 26.32, 99005, 49, 194.94, 0.00
1274, 26.32, 99005, 49, 194.94, 0.00
1283, 26.32, 99005, 49, 194.94, 0.00
1291, 26.32, 99005, 49, 194.94, 0.00
1304, 26.32, 99005, 49, 194.94, 0.00
1313, 26.32, 99005, 49, 194.94, 0.00
1321, 26.32, 99005, 49, 194.94, 0.00
1329, 26.32, 99005, 49, 194.94, 0.00
1338, 26.32, 99005, 49, 194.94, 0.00
1346, 26.32, 99005, 49, 194.94, 0.00
1355, 26.32, 99005, 49, 194.94, 0.00
1364, 26.32, 99005, 49, 194.94, 0.00
1372, 26.32, 99005, 49, 194.94, 0.00
1380, 26.32, 99005, 49, 194.94, 0.00
1388, 26.32, 99005, 49, 194.94, 0.00
1398, 26.32, 99005, 49, 194.94, 0.00
1406, 26.32, 99005, 49, 194.94, 0.00
1420, 26.32, 99005, 49, 194.94, 0.00
1428, 26.32, 99005, 49, 194.94, 0.00
1437, 26.32, 99005, 49, 194.94, 0.00
1446, 26.32, 99005, 49, 194.94, 0.00
1454, 26.32, 99005, 49, 194.85, 0.00
1462, 26.32, 99006, 49, 194.85, 0.00
1470, 26.32, 99006, 49, 194.85, 0.00
1480, 26.32, 99006, 49, 194.85, 0.00
1488, 26.32, 99006, 49, 194.85, 0.00
1496, 26.32, 99006, 49, 194.85, 0.00
1505, 26.32, 99006, 49, 194.85, 0.00
1513, 26.32, 99006, 49, 194.85, 0.00
1522, 26.32, 99006, 49, 194.85, 0.00
1530, 26.32, 99006, 49, 194.85, 0.00
1542, 26.32, 99006, 49, 194.85, 0.00
1551, 26.32, 99006, 49, 195.11, 0.00
1559, 26.32, 99003, 49, 195.11, 0.00
1568, 26.32, 99003, 49, 195.11, 0.00
1576, 26.32, 99003, 49, 195.11, 0.00
1585, 26.32, 99003, 49, 195.11, 0.00
1593, 26.32, 99003, 49, 195.11, 0.00
1601, 26.32, 99003, 49, 195.11, 0.00
1611, 26.32, 99003, 49, 195.11, 0.00
1619, 26.32, 99003, 49, 195.11, 0.00
1627, 26.32, 99003, 49, 195.11, 0.00
1635, 26.32, 99003, 49, 195.11, 0.00
1644, 26.32, 99003, 49, 195.11, 0.00
1659, 26.32, 99006, 49, 194.85, 0.00
1667, 26.32, 99006, 49, 194.85, 0.00
1675, 26.32, 99006, 49, 194.85, 0.00
1683, 26.32, 99006, 49, 194.85, 0.00
1693, 26.32, 99006, 49, 194.85, 0.00
1701, 26.32, 99006, 49, 194.85, 0.00
1709, 26.32, 99006, 49, 194.85, 0.00
1717, 26.32, 99006, 49, 194.85, 0.00
1726, 26.32, 99006, 49, 194.85, 0.00
1735, 26.32, 99006, 49, 194.85, 0.00
1743, 26.32, 99006, 49, 194.77, 0.00
1752, 26.33, 99007, 49, 194.77, 0.00
1760, 26.33, 99007, 49, 194.77, 0.00
1768, 26.33, 99007, 49, 194.77, 0.00
1781, 26.33, 99007, 49, 194.77, 0.00
1789, 26.33, 99007, 49, 194.77, 0.00
1798, 26.33, 99007, 49, 194.77, 0.00
1806, 26.33, 99007, 49, 194.77, 0.00
1814, 26.33, 99007, 49, 194.77, 0.00
1823, 26.33, 99007, 49, 194.77, 0.00
