timestamp,temperature,pressure,humidity,altitude,uv
0.0,20.6,93297.11232477638,43.0,690.79,1.52
190.0,20.61,93298.12359448295,43.0,690.7,1.52
203.0,20.61,93298.12359448295,43.0,690.7,1.52
245.0,20.61,93298.12359448295,43.0,690.7,1.52
288.0,20.6,93294.07856891093,43.0,691.06,1.52
331.0,20.6,93294.07856891093,43.0,691.06,1.52
373.0,20.62,93295.08981199042,43.0,690.97,1.52
416.0,20.62,93295.08981199042,43.0,690.97,1.52
459.0,20.62,93295.08981199042,43.0,690.97,1.52
501.0,20.62,93297.11232477638,43.0,690.79,1.52
544.0,20.62,93297.11232477638,43.0,690.79,1.52
586.0,20.62,93296.10106394559,43.0,690.88,1.52
629.0,20.62,93296.10106394559,43.0,690.88,1.52
672.0,20.62,93296.10106394559,43.0,690.88,1.52
714.0,20.62,93296.10106394559,43.0,690.88,1.52
757.0,20.62,93296.10106394559,43.0,690.88,1.52
800.0,20.61,93294.07856891093,43.0,691.06,1.52
842.0,20.61,93294.07856891093,43.0,691.06,1.52
885.0,20.62,93296.10106394559,43.0,690.88,1.52
928.0,20.62,93296.10106394559,43.0,690.88,1.52
970.0,20.61,93296.10106394559,43.0,690.88,1.52
1013.0,20.61,93296.10106394559,43.0,690.88,1.52
1057.0,20.61,93297.11232477638,43.0,690.79,1.52
1101.0,20.61,93297.11232477638,43.0,690.79,1.52
1145.0,20.61,93297.11232477638,43.0,690.79,1.52
1188.0,20.62,93297.11232477638,43.0,690.79,1.52
1232.0,20.62,93297.11232477638,43.0,690.79,1.52
1276.0,20.62,93296.10106394559,43.0,690.88,1.52
1319.0,20.62,93296.10106394559,43.0,690.88,1.52
1363.0,20.63,93296.10106394559,43.0,690.88,1.52
1407.0,20.63,93296.10106394559,43.0,690.88,1.52
1450.0,20.63,93295.08981199042,43.0,690.97,1.52
1494.0,20.63,93295.08981199042,43.0,690.97,1.52
1538.0,20.63,93295.08981199042,43.0,690.97,1.47
1581.0,20.63,93295.08981199042,43.0,690.97,1.52
1625.0,20.63,93295.08981199042,43.0,690.97,1.52
1669.0,20.63,93295.08981199042,43.0,690.97,1.52
1712.0,20.63,93295.08981199042,43.0,690.97,1.52
1756.0,20.64,93295.08981199042,43.0,690.97,1.52
1800.0,20.64,93295.08981199042,43.0,690.97,1.52
1843.0,20.64,93296.10106394559,43.0,690.88,1.52
1887.0,20.64,93296.10106394559,43.0,690.88,1.52
1931.0,20.64,93295.08981199042,43.0,690.97,1.52
1974.0,20.64,93295.08981199042,43.0,690.97,1.52
2018.0,20.64,93296.10106394559,43.0,690.88,1.52
2062.0,20.64,93296.10106394559,43.0,690.88,1.47
2105.0,20.64,93296.10106394559,43.0,690.88,1.52
2149.0,20.64,93298.12359448295,43.0,690.7,1.52
2193.0,20.64,93298.12359448295,43.0,690.7,1.47
2236.0,20.65,93298.12359448295,43.0,690.7,1.47
2297.0,20.65,93298.12359448295,43.0,690.7,1.52
2324.0,20.65,93294.07856891093,43.0,691.06,1.47
2367.0,20.65,93294.07856891093,43.0,691.06,1.47
2411.0,20.65,93293.06733470694,43.0,691.15,1.47
2455.0,20.65,93293.06733470694,43.0,691.15,1.47
2498.0,20.65,93295.08981199042,43.0,690.97,1.47
2542.0,20.65,93295.08981199042,43.0,690.97,1.52
2585.0,20.65,93295.08981199042,43.0,690.97,1.52
2629.0,20.65,93297.11232477638,43.0,690.79,1.52
2673.0,20.65,93297.11232477638,43.0,690.79,1.47
2716.0,20.66,93295.08981199042,43.0,690.97,1.47
2760.0,20.66,93295.08981199042,43.0,690.97,1.47
2804.0,20.66,93296.10106394559,43.0,690.88,1.52
2847.0,20.66,93296.10106394559,43.0,690.88,1.47
2891.0,20.66,93294.07856891093,43.0,691.06,1.47
2936.0,20.66,93294.07856891093,43.0,691.06,1.47
2979.0,20.66,93294.07856891093,43.0,691.06,1.47
3023.0,20.67,93294.07856891093,43.0,691.06,1.47
3067.0,20.67,93294.07856891093,43.0,691.06,1.47
3110.0,20.68,93295.08981199042,43.0,690.97,1.47
3154.0,20.68,93295.08981199042,43.0,690.97,1.47
3198.0,20.68,93297.11232477638,44.0,690.79,1.47
3241.0,20.68,93297.11232477638,44.0,690.79,1.47
3285.0,20.68,93294.07856891093,44.0,691.06,1.47
3329.0,20.68,93294.07856891093,44.0,691.06,1.47
3372.0,20.68,93294.07856891093,44.0,691.06,1.47
3416.0,20.68,93294.07856891093,44.0,691.06,1.47
3460.0,20.68,93294.07856891093,44.0,691.06,1.47
3503.0,20.68,93293.06733470694,44.0,691.15,1.47
3547.0,20.68,93293.06733470694,44.0,691.15,1.47
3591.0,20.69,93294.07856891093,44.0,691.06,1.47
3634.0,20.69,93294.07856891093,44.0,691.06,1.47
3678.0,20.7,93295.08981199042,44.0,690.97,1.47
3722.0,20.7,93295.08981199042,44.0,690.97,1.47
3765.0,20.7,93295.08981199042,44.0,690.97,1.47
3809.0,20.7,93295.08981199042,44.0,690.97,1.47
3853.0,20.71,93296.10106394559,44.0,690.88,1.47
3896.0,20.71,93296.10106394559,44.0,690.88,1.47
3940.0,20.71,93296.10106394559,44.0,690.88,1.47
3983.0,20.71,93293.06733470694,44.0,691.15,1.47
4027.0,20.71,93293.06733470694,44.0,691.15,1.47
4071.0,20.72,93292.0561093785,44.0,691.24,1.47
4114.0,20.72,93292.0561093785,44.0,691.24,1.47
4158.0,20.72,93292.0561093785,44.0,691.24,1.47
4202.0,20.72,93292.0561093785,44.0,691.24,1.47
4245.0,20.72,93290.14604130705,44.0,691.41,1.47
4289.0,20.72,93290.14604130705,44.0,691.41,1.47
4333.0,20.72,93293.06733470694,44.0,691.15,1.47
4376.0,20.72,93293.06733470694,44.0,691.15,1.47
4420.0,20.72,93293.06733470694,44.0,691.15,1.47
4464.0,20.72,93292.0561093785,44.0,691.24,1.47
4507.0,20.72,93292.0561093785,44.0,691.24,1.47
4551.0,20.73,93293.06733470694,45.0,691.15,1.47
